	sampleID	seqID	patientID	experiment	Time	group	group2	Bacteroidaceae	Bacteroidales_S24.7_group	Bacteroidales_unclassified	Rikenellaceae	Porphyromonadaceae	Bacteroidetes_unclassified	Prevotellaceae	Flavobacteriaceae	Cytophagaceae	Sphingobacteriaceae	Lactobacillaceae	Lachnospiraceae	Erysipelotrichaceae	Peptostreptococcaceae	Ruminococcaceae	Family_XIII	Enterococcaceae	Paenibacillaceae	Clostridiales_unclassified	Staphylococcaceae	Firmicutes_unclassified	Bacillaceae	Listeriaceae	Lactobacillales_unclassified	Streptococcaceae	Clostridia_unclassified	Bacilli_unclassified	Family_XI	Clostridiaceae_1	Bacillales_unclassified	Christensenellaceae	Veillonellaceae	Leuconostocaceae	Acidaminococcaceae	Thermoactinomycetaceae	Planococcaceae	Eubacteriaceae	Aerococcaceae	Carnobacteriaceae	Peptococcaceae	Enterobacteriaceae	Pseudomonadaceae	Mitochondria	Oxalobacteraceae	Comamonadaceae	Xanthomonadaceae	Gammaproteobacteria_unclassified	Desulfovibrionaceae	Campylobacteraceae	Moraxellaceae	Hyphomicrobiaceae	Campylobacterales_unclassified	Brucellaceae	Phyllobacteriaceae	Rhizobiaceae	Halomonadaceae	Bradyrhizobiaceae	Rhizobiales_unclassified	Rhodobacteraceae	Betaproteobacteria_unclassified	Alcaligenaceae	Burkholderiaceae	Burkholderiales_unclassified	Alphaproteobacteria_unclassified	Caulobacteraceae	Methylobacteriaceae	Nevskiaceae	Bifidobacteriaceae	Coriobacteriaceae	Actinobacteria_unclassified	Corynebacteriaceae	Microbacteriaceae	Actinobacteria_unclassified.1	Actinomycetaceae	Brevibacteriaceae	Cellulomonadaceae	Pseudonocardiaceae	Micrococcales_unclassified	Streptomycetaceae	Corynebacteriales_unclassified	Micrococcaceae	Nocardiaceae	Micromonosporaceae	Verrucomicrobiaceae	Verrucomicrobiales_unclassified	Verrucomicrobia_unclassified	Fusobacteriaceae	Mollicutes_unclassified	Mollicutes_RF9_fa	Mycoplasmataceae	Synergistaceae	Unknown_Family	Bacteria_unclassified	unknown_unclassified	Chloroplast_fa	Obscuribacterales_fa	Methanobacteriaceae
178	1784b2p01	1784b2p01	1784b2	relapse	1	rel	rel	0.0648274868544263	0.0216091622848088	0	0	0	0	0	0	0	0	99.1212274004178	0.00720305409493625	0	0	0.0216091622848088	0	0.0216091622848088	0	0	0.05762443275949	0	0	0	0	0.0144061081898725	0	0	0	0.0144061081898725	0	0	0	0.00720305409493625	0	0	0	0	0	0	0	0.0216091622848088	0	0.028812216379745	0.0144061081898725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00720305409493625	0	0.00720305409493625	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028812216379745	0	0	0	0	0	0	0	0	0.00720305409493625	0	0.533026003025283	0	0
179	1784b2p04	1784b2p04	1784b2	relapse	4	rel	rel	0.0766016713091922	0.0278551532033426	0	0.00696378830083566	0	0	0	0	0	0	39.4150417827298	0.0417827298050139	0.00696378830083566	0	0	0.00696378830083566	0.00696378830083566	0	0	0.0278551532033426	0	0	0	0.00696378830083566	0	0	0	0.00696378830083566	0	0	0	0	0	0	0	0	0	0	0	0	60.1392757660167	0	0.0139275766016713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0139275766016713	0	0	0	0	0.00696378830083566	0	0	0	0	0	0	0	0	0	0	0.0348189415041783	0	0	0	0	0	0	0	0	0.00696378830083566	0	0.153203342618384	0	0
180	1784b2p09	1784b2p09	1784b2	relapse	9	rel	rel	0.0412498710941528	0.0103124677735382	0	0	0	0	0	0	0	0	47.8962565741982	0.0103124677735382	0.0051562338867691	0	0.0154687016603073	0.0051562338867691	0.0051562338867691	0	0	0	0	0	0	0	0.0051562338867691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.8820253686707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051562338867691	0	0.0051562338867691	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103124677735382	0	0	0	0	0	0	0	0	0.0051562338867691	0	0.097968443848613	0	0
181	1784b2p11	1784b2p11	1784b2	relapse	11	rel	rel	0.0220838302195133	0.0265005962634159	0.00441676604390265	0.00441676604390265	0	0	0	0	0	0	50.9606466145488	0.013250298131708	0	0	0.0176670641756106	0.00441676604390265	0	0	0	0	0	0.00441676604390265	0	0.00441676604390265	0	0	0	0.00441676604390265	0	0.00441676604390265	0	0	0	0	0	0	0	0	0	0	48.7964312530365	0	0.00441676604390265	0	0	0	0.00441676604390265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00883353208780531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0265005962634159	0	0	0	0	0	0	0	0	0.00883353208780531	0	0.0750850227463451	0	0.00441676604390265
182	1784b2p14	1784b2p14	1784b2	relapse	14	rel	rel	0.0359760759095202	0.0629581328416603	0.00449700948869002	0	0	0	0	0	0	0	53.1636461752934	0.0179880379547601	0.00449700948869002	0.00449700948869002	0	0	0	0.00449700948869002	0	0.00899401897738004	0	0	0	0	0.00449700948869002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.5440482079417	0	0	0	0	0	0.00449700948869002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00899401897738004	0	0	0	0	0	0	0	0	0.00899401897738004	0	0.121419256194631	0	0
183	1784b2p16	1784b2p16	1784b2	relapse	16	rel	rel	0.0124277636239359	0.0124277636239359	0	0.00621388181196794	0	0.00621388181196794	0.0124277636239359	0	0	0	42.2792518486298	0.0124277636239359	0	0.00621388181196794	0	0	0.00621388181196794	0.0124277636239359	0	0	0	0	0	0	0	0	0	0.0124277636239359	0	0.00621388181196794	0	0	0.00621388181196794	0	0	0	0	0	0	0	57.4038401789598	0	0.0186416454359038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186416454359038	0.00621388181196794	0	0	0	0	0	0	0	0	0	0.155347045299198	0.00621388181196794	0
184	1784b2p22	1784b2p22	1784b2	relapse	22	rel	rel	0.0181686046511628	0.0181686046511628	0	0	0	0	0	0	0	0	29.078851744186	0.0272529069767442	0.753997093023256	0	0	0	0	29.6511627906977	0.0090843023255814	0.0090843023255814	0	0	0	0.0181686046511628	0	0	0.0090843023255814	0	0	0.0181686046511628	0	0	0	0	0	0	0	0	0	0	40.3161337209302	0	0	0.0090843023255814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0090843023255814	0	0	0	0	0	0	0.0090843023255814	0	0.045421511627907	0	0
185	1784b2p28	1784b2p28	1784b2	relapse	28	rel	rel	0.013226638449838	0.0231466172872165	0	0	0	0	0	0	0	0	17.5815091594471	0.0165332980622975	11.5898419416705	0	0	0	0.00330665961245949	33.4137953839032	0	0	0.00661331922491899	0	0	0.013226638449838	0	0	0.019839957674757	0	0	0.122346405661001	0	0	0	0	0	0	0	0	0	0	37.1602407248198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00330665961245949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00661331922491899	0	0	0	0	0	0	0	0	0	0	0.0264532768996759	0	0
186	17851cec	17851cec	17851	relapse	28	rel_cdiff_xg	rel_cdiff_xg	47.7755000277024	0.0221618926256302	2.53199623247825	0	4.79250928029254	0	0	0	0	0	0.808909080835503	14.9371156296748	4.52102609562857	1.50146822538645	1.42944207435315	0.0332428389384453	0.099728516815336	0	0.0221618926256302	0	0.559587788797163	0.00554047315640756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86464624078896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0110809463128151	0.0166214194692227	0.526344949858718	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099728516815336	0	0	0	0	0	0	0	0	13.4411878774447	0	0	0	0
187	17851n10	17851n10	17851	relapse	-10	rel_cdiff_xg	rel_cdiff_xg	6.25247851949769	35.3734302709848	3.59550561797753	7.95769993390615	0.00660938532716457	0.0264375413086583	0	0	0	0	14.0383344348976	13.3575677461996	0.594844679444812	0.00660938532716457	4.80502313284865	0.251156642432254	0	0	1.55981493721084	0.00660938532716457	0.0660938532716457	0	0	0	0.0198281559814937	0.0528750826173166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0396563119629874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00660938532716457	0.489094514210178	1.23595505617978	0	0	0	0	0	0	0	0	0	0	0.00660938532716457	0	0	4.44150693985459	0.264375413086583	0.046265697290152	0	0.0330469266358229	0.046265697290152	0	0	0	5.41969596827495	0	0	0	0
188	17851p00	17851p00	17851	relapse	0	rel_cdiff_xg	rel_cdiff_xg	0.0342158162610667	0.0470467473589667	0.00427697703263333	0	0	0	0	0	0	0	99.4739318249861	0.0256618621958	0	0.00427697703263333	0.00427697703263333	0	0.00427697703263333	0	0.00427697703263333	0.00855395406526667	0	0	0	0	0	0	0	0	0.00427697703263333	0	0	0	0	0	0	0	0	0	0	0	0.0299388392284333	0	0.0213848851631667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0171079081305333	0	0	0	0	0	0	0	0	0.0128309310979	0	0.303665369316967	0	0
189	17851p01	17851p01	17851	relapse	1	rel_cdiff_xg	rel_cdiff_xg	0.0168086060062752	0.0056028686687584	0	0	0	0	0	0	0	0	83.7684894666069	0.0224114746750336	0.0112057373375168	15.5367548184671	0	0	0.0112057373375168	0	0.145674585387719	0.0168086060062752	0.0392200806813088	0	0	0.0112057373375168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028014343343792	0	0.0168086060062752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112057373375168	0	0	0	0	0	0	0	0	0.0112057373375168	0	0.347377857463021	0	0
190	17851p04	17851p04	17851	relapse	4	rel_cdiff_xg	rel_cdiff_xg	49.1076161866054	0.0176709666018731	0.00441774165046828	0.00441774165046828	0	0	0	0	0	0	15.9922247746952	0.110443541261707	0	1.38717087824704	0	0	0.0220887082523414	0	0.0530128998056194	0	0	0	0	0.00441774165046828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.3348648171055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00441774165046828	0	0.711256405725393	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176709666018731	0	0	0	0	0	0	0	0	12.2194734051953	0	0.00883548330093656	0	0
191	17851p09	17851p09	17851	relapse	9	rel_cdiff_xg	rel_cdiff_xg	0.0783085356303837	0.297572435395458	0.0313234142521535	0.0313234142521535	0	0.00522056904202558	0.0104411380840512	0	0	0	49.0733489950405	0.120073087966588	0	0.00522056904202558	0.0156617071260767	0	0.0156617071260767	0	0.0104411380840512	0.0261028452101279	0	0	0	0	0.00522056904202558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0234925606891	0	0.0417645523362047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00522056904202558	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0522056904202558	0	0.0104411380840512	0	0	0	0	0	0	0.0208822761681023	0	0.120073087966588	0	0
192	17851p11	17851p11	17851	relapse	11	rel_cdiff_xg	rel_cdiff_xg	0.0111881852763482	0.0223763705526964	0	0.00372939509211606	0.00372939509211606	0	0.00372939509211606	0	0	0	48.4597598269561	0.0298351607369285	0	0	0	0.00372939509211606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00372939509211606	0	0	0	0	0	0	0	51.4171701350041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00372939509211606	0.00372939509211606	0	0	0	0.00372939509211606	0	0	0	0	0	0	0	0	0	0	0.0223763705526964	0	0	0	0	0	0	0	0	0.00745879018423212	0	0	0	0
193	17851p14	17851p14	17851	relapse	14	rel_cdiff_xg	rel_cdiff_xg	47.260498687664	0.0273403324584427	2.10520559930009	0	2.10520559930009	0	0	0	0	0	8.04899387576553	0.0273403324584427	0.606955380577428	0.0492125984251968	1.2904636920385	0.00546806649168854	10.8486439195101	0	0	0.00546806649168854	0.366360454943132	0	0	0.0929571303587052	0.00546806649168854	0	0.00546806649168854	0	0	0	0	0	0	0	0	0	0	0	0	0	26.9849081364829	0	0	0	0	0	0	0.0109361329833771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00546806649168854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0109361329833771	0	0	0	0	0	0	0	0	0.136701662292213	0	0	0	0
194	17851p16	17851p16	17851	relapse	16	rel_cdiff_xg	rel_cdiff_xg	58.6587758718906	0.0126590290524717	4.40217735299702	0.00316475726311792	1.87037154250269	0	0	0	0	0	3.63947085258561	0.0126590290524717	0.439901259573391	0.00949427178935376	1.36084562314071	0	4.44964871194379	0	0	0	0.272169124628141	0	0	0.00316475726311792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.6154186973859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00632951452623584	0	0	0	0	0	0	0	0	1.24374960440534	0	0	0	0
195	17851p22	17851p22	17851	relapse	22	rel_cdiff_xg	rel_cdiff_xg	43.7142695420841	0.0169808116827984	1.87354955566876	0	1.82260712062037	0	0	0	0	0	4.6584026716477	19.1600158487576	0.809418690213392	0.515084621044886	1.00186788928511	0	0.577347597215147	0	0.00566027056093281	0	0.594328408897945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3658232863531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0452821644874625	0.509424350483953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00566027056093281	0.0169808116827984	0	0	0	0	0	0	13.307296088753	0	0	0	0
196	17851p28	17851p28	17851	relapse	28	rel_cdiff_xg	rel_cdiff_xg	44.419590847663	0.0279602963791416	1.89198005498858	0	4.52024791462789	0	0.00932009879304721	0	0	0	0.153781630085279	26.2733584976001	1.93858054895382	1.41199496714665	1.58907684421455	0.0046600493965236	0.149121580688755	0.0046600493965236	0.0046600493965236	0	1.63567733817978	0	0	0	0.0046600493965236	0	0	0.0046600493965236	0	0	0	0	0	0	0	0	0	0	0	0	4.83247122419498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023300246982618	0.228342420429657	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046600493965236	0	0	0	0	0	0	0	0	10.867235192693	0	0	0	0
197	17852cec	17852cec	17852	relapse	28	rel_cdiff_xg	rel_cdiff_xg	51.11857532163	0	2.39558907408581	0	4.99397933962862	0	0	0	0	0	0.399264845680968	17.8338297737499	2.50332720704734	1.36257050510172	2.04068698903606	0	0.684454021167374	0	0.0316876861651562	0.00633753723303124	0.513340515875531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.97363584511059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0316876861651562	0.551365739273718	0.00633753723303124	0	0	0	0	0	0	0	0	0	0	0	0	0.0126750744660625	0	0	0	0	0	0	0	0	11.5406553013499	0	0	0	0
198	17852n10	17852n10	17852	relapse	-10	rel_cdiff_xg	rel_cdiff_xg	11.5398302069036	37.8679274058258	3.21285140562249	15.9625845152763	0	0.0152508769254232	0	0	0	0	4.2702455391185	15.1339535356616	0.691373087285852	0	3.13659702099537	0.218595902597733	0	0.00508362564180774	1.09806313863047	0.00508362564180774	0.0406690051344619	0	0	0	0.0203345025672309	0.0254181282090387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0203345025672309	0	0.0152508769254232	0	0	0	0	0	0.00508362564180774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.462609933404504	1.52000406690051	0.00508362564180774	0	0	0	0	0	0	0	0	0	0	0	0	0.950637995018047	0.0152508769254232	0.0254181282090387	0	0	0.0355853794926542	0	0	0	3.70087946723603	0	0	0	0
199	17852p01	17852p01	17852	relapse	1	rel_cdiff_xg	rel_cdiff_xg	0.0954285194946833	0.0227210760701627	0	0.00454421521403254	0	0	0	0	0	0	69.1084249750068	0.0181768608561301	0.00454421521403254	4.78505862037626	0	0	0	0	0.181768608561301	0.00908843042806507	0.00454421521403254	0.00454421521403254	0	0.0136326456420976	0.00454421521403254	0	0	0	0	0	0	0	0.00454421521403254	0	0	0	0	0	0	0	25.6566390984277	0	0.00454421521403254	0	0	0.00454421521403254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181768608561301	0	0	0	0	0	0	0	0	0	0	0.0545305825683904	0	0
200	17852p04	17852p04	17852	relapse	4	rel_cdiff_xg	rel_cdiff_xg	59.7554420854609	0.304577622502911	0.00447908268386634	0	0	0	0	0	0	0	7.49350533010839	0.0403117441547971	0.00895816536773269	0.510615425960763	0.00895816536773269	0	0.00447908268386634	0	0.0268744961031981	0	0	0	0.00895816536773269	0.00447908268386634	0	0	0	0	0	0	0	0.00447908268386634	0	0	0	0	0	0	0	0	22.5656185613186	0	0	0	0	0	0	0.00447908268386634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179163307354654	0.00895816536773269	0.36728478007704	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255307712980382	0	0.0179163307354654	0	0	0	0	0	0	8.57744333960405	0	0.00895816536773269	0	0
201	17852p09	17852p09	17852	relapse	9	rel_cdiff_xg	rel_cdiff_xg	0.0110637827073076	0.0276594567682691	0	0	0	0	0	0	0	0	57.111246335122	0	0.0165956740609614	0.00553189135365381	0	0	0.00553189135365381	0	0	0	0	0	0	0	0.0110637827073076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.7283288156221	0	0.0165956740609614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0165956740609614	0	0	0	0	0	0	0	0	0.0165956740609614	0	0.0331913481219229	0	0
202	17852p11	17852p11	17852	relapse	11	rel_cdiff_xg	rel_cdiff_xg	0.0712606000142521	0.0142521200028504	0	0	0.0142521200028504	0	0	0	0	0	46.7683317893537	0.00712606000142521	0	0.0142521200028504	0	0	0.00712606000142521	0.0142521200028504	0	0	0	0	0	0.0213781800042756	0	0	0	0	0	0	0	0	0.0285042400057008	0	0	0	0	0	0	0	53.0036342906007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00712606000142521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0213781800042756	0	0	0	0	0	0	0	0	0.00712606000142521	0	0	0	0
203	17852p14	17852p14	17852	relapse	14	rel_cdiff_xg	rel_cdiff_xg	38.0990020748938	0.0395217863847446	0.701511708329216	0	1.14613180515759	0	0	0	0	0	11.1253828673056	0.069163126173303	0.414978757039818	0.56318545598261	0.573065902578797	0	16.2829759905148	0	0	0	0.177848038731351	0	0	0	0	0	0.00988044659618615	0	0	0	0	0	0	0	0	0	0	0	0	0	30.4614168560419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00988044659618615	0.00988044659618615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.316174291077957	0	0	0	0
204	17852p16	17852p16	17852	relapse	16	rel_cdiff_xg	rel_cdiff_xg	44.8525288774251	0.0112145340361108	2.36626668161938	0	3.56622182348323	0	0	0	0	0	9.99775709319278	6.30817539531233	0.409330492318044	0.252327015812493	1.14948973870136	0	4.64281709094987	0	0.0056072670180554	0.0056072670180554	0.28036335090277	0	0	0.0168218010541662	0	0	0.0112145340361108	0	0	0	0	0	0	0	0	0	0	0	0	0	18.3413704160592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190647078613884	0.13457440843333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.45766513401368	0	0	0	0
205	17852p22	17852p22	17852	relapse	22	rel_cdiff_xg	rel_cdiff_xg	46.8085106382979	0.0385845000551207	2.48594421783706	0	3.74820857678316	0	0	0	0	0	5.04354536434792	17.13703009591	0.611839929445486	0.347260500496086	1.32840921618344	0	0.314188071877412	0	0	0.00551207143644582	0.562231286517473	0	0	0.00551207143644582	0	0	0.00551207143644582	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8436776540624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0220482857457833	0.837834858339764	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0440965714915665	0	0	0	0	0	0	0	0	12.8100540183001	0	0	0	0
206	17852p28	17852p28	17852	relapse	28	rel_cdiff_xg	rel_cdiff_xg	57.0281587338174	0.0115247205255273	2.40098344281818	0.00384157350850909	5.57028158733817	0	0	0	0	0	0.2958011601552	15.1012254619492	1.89773731320349	1.70950021128654	1.64419346164189	0.00384157350850909	0.46098882102109	0	0.0537820291191272	0	1.38680803657178	0	0	0.00768314701701817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80315777342399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115247205255273	0.195920248933963	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384157350850909	0	0	0	0	0	0	0	0	8.40920441012639	0	0	0	0
207	17853cec	17853cec	17853	relapse	28	rel_cdiff_xg	rel_cdiff_xg	49.6820770963041	0.0132467876539939	2.84143595178169	0	4.65624586037886	0	0	0	0	0	0.311299509868857	21.72473175255	3.14611206782355	1.58961451847927	1.70883560736521	0	0.105974301231951	0	0.0198701814809909	0	0.834547622201616	0	0	0	0	0	0	0.0132467876539939	0	0	0	0.00662339382699695	0	0	0	0	0	0	0	0	3.94091932706319	0	0	0	0	0	0	0	0	0	0	0.00662339382699695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00662339382699695	0.00662339382699695	0.450390780235793	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0463637567889787	0	0	0	0	0	0	0	0	8.88859451582991	0	0	0	0
208	17853n10	17853n10	17853	relapse	-10	rel_cdiff_xg	rel_cdiff_xg	2.3788284269997	45.6140350877193	4.93606898602438	7.2256913470116	0	0.0254874474321397	0	0	0	0	7.01329595174377	14.7572320632089	1.58871755660337	0	2.00501253132832	0.199651671551761	0	0	0.590459198844569	0.00424790790535661	0.0722144343910624	0	0	0	0.0127437237160698	0.0169916316214264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00424790790535661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.870821120598105	2.26838282146043	0	0	0	0	0	0	0	0	0	0	0	0	0	3.92931481245487	0.195403763646404	0.0254874474321397	0	0	0.00849581581071322	0	0	0	6.25716834459029	0	0	0	0
209	17853p00	17853p00	17853	relapse	0	rel_cdiff_xg	rel_cdiff_xg	0.0275497272577001	0.00550994545154003	0	0	0	0	0.0165298363546201	0	0	0	99.4214557275883	0.0110198909030801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0220397818061601	0	0	0	0	0	0	0	0	0.0275497272577001	0.00550994545154003	0.0550994545154003	0.00550994545154003	0	0.0165298363546201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00550994545154003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0165298363546201	0	0	0	0	0	0	0	0	0.00550994545154003	0	0.358146454350102	0	0
210	17853p01	17853p01	17853	relapse	1	rel_cdiff_xg	rel_cdiff_xg	0.0328048113723346	0.0109349371241115	0	0	0	0	0	0	0	0	82.4876981957354	0.00546746856205577	0	16.6867140513942	0.00546746856205577	0.00546746856205577	0.0109349371241115	0	0.0164024056861673	0	0	0	0	0	0	0	0	0	0.00546746856205577	0	0	0.00546746856205577	0	0	0	0	0	0	0	0	0.153089119737562	0	0.0656096227446692	0.00546746856205577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00546746856205577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0218698742482231	0	0	0	0	0	0	0	0	0.00546746856205577	0	0.470202296336796	0	0
211	17853p04	17853p04	17853	relapse	4	rel_cdiff_xg	rel_cdiff_xg	45.7837918511517	0	0.00497487687179742	0	0	0	0	0	0	0	12.6162877468783	1.17904581861599	0	1.11437241928262	0	0	0.00994975374359485	0	0.0397990149743794	0	0	0	0	0	0	0	0	0.00497487687179742	0	0.00497487687179742	0	0	0	0	0	0	0	0	0	0	16.6907119048804	0	0	0.00497487687179742	0	0	0	0	0.00497487687179742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00497487687179742	0.00994975374359485	1.17904581861599	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0198995074871897	0	0	0	0	0	0	0	0	21.317347395652	0	0.00994975374359485	0	0
212	17853p09	17853p09	17853	relapse	9	rel_cdiff_xg	rel_cdiff_xg	0.0657433380084151	0	0.00438288920056101	0	0.00438288920056101	0	0	0	0	0	49.2242286115007	0.017531556802244	0	0.00438288920056101	0.00438288920056101	0.00438288920056101	0.00438288920056101	0	0.00438288920056101	0	0.00438288920056101	0	0	0	0.00438288920056101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.5610098176718	0.00876577840112202	0.00876577840112202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00438288920056101	0.013148667601683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00438288920056101	0	0	0	0	0	0	0	0	0.00876577840112202	0	0.0438288920056101	0	0
213	17853p11	17853p11	17853	relapse	11	rel_cdiff_xg	rel_cdiff_xg	0.0261483482959993	0.0261483482959993	0	0.00435805804933322	0	0	0.00871611609866644	0	0	0	50.1002353351347	0.0130741741479997	0	0	0	0.00435805804933322	0	0	0	0.00435805804933322	0	0	0	0.00435805804933322	0.00435805804933322	0	0.00871611609866644	0	0	0	0	0	0	0	0	0	0	0	0	0	49.764664865336	0	0	0	0	0	0	0	0.00435805804933322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00435805804933322	0.00871611609866644	0	0	0	0	0	0.00435805804933322	0	0.00871611609866644	0	0
